,modelo,km,potencia,fecha_registro,tipo_gasolina,color,tipo_coche,volante_regulable,aire_acondicionado,camara_trasera,asientos_traseros_plegables,elevalunas_electrico,bluetooth,gps,alerta_lim_velocidad,precio,fecha_venta
4213,X3,131931.0,120.0,2012-01-01,diesel,silver,suv,True,True,False,True,False,True,True,True,17000.0,2018-04-01
4214,X5,129317.0,230.0,2015-12-01,hybrid_petrol,blue,suv,True,False,False,False,False,False,True,True,46300.0,2018-04-01
4215,X3,117297.0,135.0,2013-08-01,diesel,silver,suv,True,True,False,True,True,False,True,True,22300.0,2018-05-01
4216,X3,166934.0,135.0,2013-03-01,diesel,grey,suv,True,True,False,True,False,False,True,True,17800.0,2018-07-01
4217,X1,159393.0,160.0,2013-06-01,diesel,white,suv,False,True,False,False,False,False,False,True,13400.0,2018-05-01
4218,X3,182914.0,190.0,2013-03-01,diesel,black,suv,True,True,True,True,True,False,True,True,17900.0,2018-09-01
4219,X5 M,107244.0,280.0,2014-08-01,diesel,grey,suv,True,True,True,False,False,False,True,True,44300.0,2018-05-01
4220,X1,192275.0,100.0,2012-01-01,diesel,black,suv,False,False,False,False,False,False,True,False,9300.0,2018-05-01
4221,X3,102735.0,135.0,2013-05-01,diesel,silver,suv,False,False,False,False,False,False,False,True,18000.0,2018-05-01
4222,X5,131069.0,155.0,2009-09-01,diesel,grey,suv,True,True,True,True,False,False,True,True,14900.0,2018-05-01
4223,X3,151652.0,120.0,2011-06-01,diesel,black,suv,True,True,False,True,False,False,True,True,15800.0,2018-05-01
4224,X1,163484.0,85.0,2014-10-01,diesel,white,suv,False,False,False,False,False,False,False,True,10600.0,2018-05-01
4225,X1,165199.0,130.0,2009-10-01,diesel,brown,suv,True,True,True,True,True,False,True,True,12000.0,2018-05-01
4226,X3,161729.0,100.0,2014-05-01,diesel,brown,suv,True,True,False,False,False,False,True,False,13800.0,2018-05-01
4227,X3,175485.0,140.0,2014-10-01,diesel,white,suv,True,True,False,True,True,True,True,False,19600.0,2018-05-01
4228,X3,148769.0,135.0,2013-12-01,diesel,black,suv,True,False,False,True,False,False,True,True,19600.0,2018-06-01
4229,X1,171677.0,100.0,2013-08-01,diesel,black,suv,True,True,False,False,False,False,True,True,13600.0,2018-05-01
4230,X5,167489.0,180.0,2010-11-01,diesel,black,suv,True,True,True,True,True,True,True,True,21500.0,2018-05-01
4231,X3,52716.0,120.0,2014-06-01,diesel,grey,suv,True,True,False,True,False,False,True,True,23500.0,2018-05-01
4232,X1,145455.0,105.0,2010-08-01,diesel,black,suv,False,False,False,True,False,True,True,False,11800.0,2018-05-01
4233,X5,59883.0,190.0,2015-03-01,diesel,brown,suv,True,True,True,True,True,False,True,True,46500.0,2018-05-01
4234,X1,191958.0,100.0,2011-08-01,diesel,grey,suv,False,True,False,False,False,False,True,False,10200.0,2018-05-01
4235,X6,47417.0,230.0,2016-07-01,diesel,black,suv,True,True,True,True,False,True,True,True,59300.0,2018-05-01
4236,X3,182391.0,190.0,2013-03-01,diesel,black,suv,True,True,True,True,True,False,True,True,17900.0,2018-06-01
4237,X3,146529.0,110.0,2015-07-01,diesel,white,suv,True,True,False,False,False,False,True,True,18600.0,2018-05-01
4238,X1,80061.0,135.0,2014-11-01,diesel,grey,suv,True,True,False,False,False,False,False,True,16800.0,2018-05-01
4239,X3,108628.0,140.0,2014-05-01,diesel,black,suv,True,True,False,True,True,True,True,True,26700.0,2018-05-01
4240,X1,145046.0,135.0,2013-07-01,diesel,white,suv,False,False,False,False,False,False,False,True,14900.0,2018-05-01
4241,X5,26128.0,160.0,2014-08-01,diesel,white,suv,True,False,False,False,False,False,True,True,35600.0,2018-05-01
4242,X3,128281.0,135.0,2013-05-01,diesel,black,suv,True,True,False,True,True,True,True,True,17700.0,2018-05-01
4243,X3,79569.0,100.0,2014-05-01,diesel,black,suv,True,True,False,False,False,False,True,False,16700.0,2018-05-01
4244,X3,77356.0,105.0,2013-01-01,diesel,black,suv,False,True,False,False,False,False,True,False,22900.0,2018-05-01
4245,X5,91975.0,155.0,2012-03-01,diesel,grey,suv,True,True,False,True,False,False,True,True,24200.0,2018-05-01
4246,X3,180606.0,110.0,2005-12-01,diesel,brown,suv,True,True,False,True,False,False,True,False,6600.0,2018-05-01
4247,X5,125864.0,190.0,2014-07-01,diesel,grey,suv,True,True,True,False,False,False,True,True,30900.0,2018-05-01
4248,X4,27264.0,140.0,2015-11-01,diesel,white,suv,False,True,False,False,False,False,True,False,35300.0,2018-05-01
4249,X1,119398.0,100.0,2010-05-01,diesel,silver,suv,True,True,False,True,False,False,True,False,10800.0,2018-05-01
4250,X6,150500.0,225.0,2012-01-01,diesel,black,suv,True,True,False,True,True,True,True,True,23300.0,2018-05-01
4251,X1,138122.0,85.0,2013-07-01,diesel,silver,suv,True,True,True,False,False,False,True,False,13100.0,2018-05-01
4252,X5,150525.0,190.0,2014-07-01,diesel,grey,suv,True,True,False,True,False,False,True,True,33300.0,2018-05-01
4253,X3,117115.0,135.0,2013-10-01,diesel,black,suv,True,True,False,True,True,True,True,True,22300.0,2018-05-01
4254,X1,89668.0,105.0,2014-04-01,diesel,white,suv,False,True,True,False,True,True,True,True,19000.0,2018-08-01
4255,X5,96985.0,160.0,2014-07-01,diesel,black,suv,True,True,False,True,True,False,True,True,32700.0,2018-09-01
4256,X3,104753.0,135.0,2013-10-01,diesel,silver,suv,True,True,False,True,False,False,True,True,16800.0,2018-05-01
4257,X5,127082.0,190.0,2014-05-01,diesel,black,suv,True,True,True,True,False,True,True,True,39300.0,2018-05-01
4258,X5,101042.0,225.0,2010-08-01,diesel,black,suv,False,True,False,True,True,False,True,True,23800.0,2018-05-01
4259,X3,154812.0,135.0,2013-08-01,diesel,black,suv,False,True,False,True,True,True,True,True,19500.0,2018-05-01
4260,X3,27253.0,190.0,2015-10-01,diesel,grey,suv,True,True,False,True,True,True,True,True,42400.0,2018-05-01
4261,X3,72760.0,120.0,2012-08-01,diesel,silver,suv,True,True,True,True,True,False,True,True,21100.0,2018-05-01
4262,X5,151480.0,190.0,2013-12-01,diesel,black,suv,True,True,True,False,True,False,True,True,33600.0,2018-05-01
4263,X4,25830.0,140.0,2016-06-01,diesel,black,suv,True,True,False,True,True,True,True,True,34500.0,2018-05-01
4264,X1,11429.0,85.0,2017-01-01,diesel,black,suv,True,True,False,False,False,False,True,False,19800.0,2018-06-01
4265,X5,140084.0,280.0,2014-04-01,diesel,blue,suv,True,True,True,True,False,True,True,True,43800.0,2018-08-01
4266,X3,56199.0,105.0,2014-01-01,diesel,white,suv,False,False,False,False,False,False,False,True,18800.0,2018-08-01
4267,X5,100943.0,190.0,2014-06-01,diesel,grey,suv,False,True,True,False,False,False,False,True,30500.0,2018-05-01
4268,X1,89766.0,100.0,2013-01-01,diesel,blue,suv,True,True,False,True,False,False,True,False,13300.0,2018-05-01
4269,X1,187698.0,100.0,2012-09-01,diesel,white,suv,False,True,False,False,False,True,True,False,9900.0,2018-05-01
4270,X1,94545.0,100.0,2012-07-01,diesel,black,suv,True,True,False,False,False,False,True,False,10900.0,2018-05-01
4271,X5,128550.0,280.0,2014-05-01,diesel,black,suv,True,True,True,True,False,True,True,True,44700.0,2018-06-01
4272,X5 M,110292.0,155.0,2013-03-01,diesel,black,suv,True,True,True,True,False,False,True,True,26500.0,2018-05-01
4273,X1,92869.0,105.0,2012-09-01,diesel,black,suv,False,True,False,False,True,False,True,False,14600.0,2018-05-01
4274,X5,188067.0,230.0,2014-06-01,diesel,grey,suv,True,True,True,True,True,True,True,True,35500.0,2018-05-01
4275,X5,41367.0,160.0,2015-05-01,diesel,black,suv,True,True,False,False,True,False,True,True,42700.0,2018-05-01
4276,X3,140829.0,135.0,2013-04-01,diesel,silver,suv,True,True,False,True,True,False,True,True,19900.0,2018-05-01
4277,X1,135492.0,85.0,2013-08-01,diesel,blue,suv,True,True,False,False,False,False,True,False,11900.0,2018-05-01
4278,X3,138259.0,160.0,2007-10-01,diesel,blue,suv,True,True,True,False,True,False,True,True,8300.0,2018-05-01
4279,X3,73565.0,190.0,2014-06-01,diesel,brown,suv,True,True,False,True,True,True,True,True,28000.0,2018-05-01
4280,X3,126248.0,140.0,2014-10-01,diesel,grey,suv,True,True,False,False,True,False,True,True,20900.0,2018-08-01
4281,X3,107946.0,140.0,2014-05-01,diesel,white,suv,False,False,True,False,False,False,True,True,23700.0,2018-05-01
4282,X6 M,90157.0,190.0,2015-05-01,diesel,white,suv,True,True,True,True,True,True,True,True,48800.0,2018-05-01
4283,X3,66230.0,135.0,2014-05-01,diesel,blue,suv,True,True,False,True,True,False,True,False,23300.0,2018-05-01
4284,X5,100304.0,230.0,2014-02-01,diesel,black,suv,True,True,True,True,False,True,True,True,41300.0,2018-05-01
4285,X3,122543.0,190.0,2014-06-01,diesel,white,suv,True,True,True,True,True,True,True,True,26200.0,2018-05-01
4286,X4,27446.0,120.0,2016-02-01,diesel,black,suv,True,True,False,True,False,False,True,True,33500.0,2018-08-01
4287,X1,189552.0,120.0,2012-03-01,diesel,black,suv,True,True,True,False,False,False,True,False,11700.0,2018-05-01
4288,X3,116893.0,135.0,2014-02-01,diesel,silver,suv,True,True,False,True,False,True,True,False,17600.0,2018-05-01
4289,X5,155115.0,160.0,2015-02-01,diesel,brown,suv,True,True,False,True,True,False,True,True,33300.0,2018-05-01
4290,X1,127544.0,120.0,2012-06-01,diesel,white,suv,False,False,False,False,False,False,True,False,8100.0,2018-05-01
4291,X1,106800.0,105.0,2013-10-01,diesel,blue,suv,True,True,True,True,True,False,True,True,14200.0,2018-05-01
4292,X3,132100.0,120.0,2013-01-01,diesel,blue,suv,True,True,True,True,True,False,True,True,19000.0,2018-05-01
4293,X3,256418.0,110.0,2005-03-01,diesel,grey,suv,True,True,False,True,False,False,True,False,5300.0,2018-05-01
4294,X3,213076.0,130.0,2009-04-01,diesel,black,suv,True,True,False,False,True,False,True,True,11200.0,2018-05-01
4295,X5,161200.0,190.0,2014-09-01,diesel,blue,suv,True,True,False,True,True,True,True,True,36100.0,2018-05-01
4296,X3,102056.0,135.0,2013-01-01,diesel,black,suv,True,True,False,True,True,False,True,True,21700.0,2018-05-01
4297,X3,193144.0,100.0,2013-02-01,diesel,grey,suv,False,True,False,False,False,False,True,False,13700.0,2018-05-01
4298,X3,167354.0,190.0,2013-09-01,diesel,black,suv,True,True,False,True,True,True,True,True,19400.0,2018-05-01
4299,X1,141120.0,105.0,2013-03-01,diesel,grey,suv,True,True,False,True,False,False,True,True,14000.0,2018-05-01
4300,X4,53113.0,120.0,2015-09-01,diesel,black,suv,True,True,False,True,True,False,True,True,35200.0,2018-05-01
4301,X3,192904.0,105.0,2013-06-01,diesel,beige,suv,False,True,False,False,False,False,True,True,12100.0,2018-05-01
4302,X3,90810.0,120.0,2011-05-01,diesel,black,suv,True,True,False,True,False,False,True,False,14800.0,2018-05-01
4303,X3,101368.0,135.0,2014-02-01,diesel,white,suv,True,True,True,True,True,True,True,True,26700.0,2018-05-01
4304,X3,155034.0,120.0,2012-10-01,diesel,grey,suv,True,True,False,True,True,True,True,True,19300.0,2018-05-01
4305,X3,120395.0,140.0,2014-09-01,diesel,black,suv,True,True,True,True,False,True,True,True,26400.0,2018-05-01
4306,X3,84304.0,140.0,2014-10-01,diesel,brown,suv,True,True,True,True,True,False,True,True,27300.0,2018-05-01
4307,X3,136860.0,135.0,2014-03-01,diesel,silver,suv,True,True,False,True,False,False,True,False,19300.0,2018-05-01
4308,X3,132245.0,100.0,2012-06-01,diesel,blue,suv,True,True,False,False,False,True,True,False,12400.0,2018-05-01
4309,X1,166020.0,130.0,2010-01-01,diesel,black,suv,True,False,False,False,True,False,True,True,13100.0,2018-05-01
4310,X3,46409.0,135.0,2014-04-01,diesel,silver,suv,True,True,False,False,False,False,False,True,22800.0,2018-05-01
4311,X3,248855.0,135.0,2013-01-01,diesel,white,suv,False,False,False,True,False,False,True,True,15800.0,2018-05-01
4312,X3,123577.0,140.0,2015-03-01,diesel,white,suv,False,True,False,False,False,False,True,True,21700.0,2018-05-01
4313,X4,185936.0,140.0,2015-01-01,diesel,red,suv,True,True,False,True,True,False,True,True,30300.0,2018-05-01
4314,X5,167199.0,180.0,2010-11-01,diesel,white,suv,True,True,True,True,True,True,True,True,20500.0,2018-05-01
4315,X5,104680.0,190.0,2014-05-01,diesel,blue,suv,True,True,True,True,True,False,True,True,35900.0,2018-05-01
4316,X1,144341.0,100.0,2012-07-01,diesel,blue,suv,True,False,False,False,False,False,True,False,9600.0,2018-05-01
4317,X5 M,38919.0,190.0,2014-05-01,diesel,black,suv,True,True,False,False,False,False,True,True,50000.0,2018-05-01
4318,X1,87335.0,105.0,2013-07-01,diesel,black,suv,False,True,False,True,True,False,True,True,16500.0,2018-05-01
4319,X1,82406.0,100.0,2013-07-01,diesel,black,suv,True,True,True,False,False,False,True,False,14200.0,2018-05-01
4320,X3,60529.0,135.0,2014-07-01,petrol,black,suv,True,True,False,False,False,False,False,True,32200.0,2018-05-01
4321,X3,137468.0,135.0,2013-04-01,diesel,white,suv,True,True,False,True,False,False,True,True,16700.0,2018-05-01
4322,X5,114520.0,190.0,2014-01-01,diesel,black,suv,True,True,True,False,False,False,True,True,35400.0,2018-08-01
4323,X3,126655.0,135.0,2012-05-01,diesel,grey,suv,True,True,False,False,False,False,True,True,15200.0,2018-08-01
4324,X3,166161.0,140.0,2014-05-01,diesel,black,suv,True,True,False,True,True,True,True,True,23000.0,2018-08-01
4325,X1,156657.0,100.0,2011-09-01,diesel,grey,suv,True,True,False,False,False,False,True,False,10500.0,2018-05-01
4326,X1,54723.0,85.0,2013-05-01,diesel,brown,suv,True,True,True,False,False,False,True,False,14200.0,2018-05-01
4327,X1,171831.0,100.0,2013-02-01,diesel,white,suv,False,True,False,False,False,False,True,True,13600.0,2018-05-01
4328,X3,145533.0,140.0,2014-07-01,diesel,black,suv,True,True,True,True,True,True,True,True,22700.0,2018-05-01
4329,X3,188195.0,135.0,2013-06-01,diesel,white,suv,False,False,False,True,True,False,True,False,14300.0,2018-08-01
4330,X1,119298.0,105.0,2012-03-01,diesel,black,suv,False,False,False,True,True,False,True,False,12500.0,2018-05-01
4331,X5,95657.0,190.0,2014-07-01,diesel,silver,suv,True,True,False,True,False,True,True,True,41600.0,2018-05-01
4332,X3,99369.0,135.0,2013-04-01,diesel,silver,suv,True,True,True,True,True,True,True,False,17300.0,2018-05-01
4333,X3,165288.0,120.0,2013-06-01,diesel,black,suv,True,True,False,True,False,False,True,True,16100.0,2018-05-01
4334,X5 M,220471.0,155.0,2012-01-01,diesel,black,suv,True,True,True,True,True,True,True,True,21200.0,2018-05-01
4335,X3,163236.0,135.0,2012-06-01,diesel,blue,suv,False,True,True,True,False,True,True,True,15800.0,2018-05-01
4336,X1,114794.0,105.0,2014-04-01,diesel,silver,suv,False,False,False,False,False,False,False,False,5500.0,2018-05-01
4337,X3,91380.0,135.0,2013-01-01,diesel,silver,suv,False,False,False,False,False,False,False,False,15700.0,2018-07-01
4338,X5,70592.0,230.0,2014-06-01,diesel,blue,suv,True,True,True,True,True,False,True,True,39400.0,2018-05-01
4339,X5 M50,62779.0,280.0,2014-09-01,diesel,black,suv,True,True,False,False,False,False,True,True,49900.0,2018-05-01
4340,X1,165275.0,160.0,2012-11-01,diesel,black,suv,True,False,False,True,True,False,True,True,14300.0,2018-05-01
4341,X5,91235.0,155.0,2012-03-01,diesel,grey,suv,True,True,False,True,False,False,True,True,23900.0,2018-05-01
4342,X4,90853.0,140.0,2014-10-01,diesel,silver,suv,True,True,False,True,True,False,True,True,32200.0,2018-05-01
4343,X3,149057.0,110.0,2006-06-01,diesel,green,suv,False,False,False,True,False,False,True,False,6300.0,2018-05-01
4344,X1,75931.0,150.0,2012-05-01,diesel,brown,suv,True,True,False,True,True,True,True,True,16200.0,2018-05-01
4345,X3,244321.0,110.0,2005-09-01,diesel,black,suv,True,True,True,True,True,True,True,False,6800.0,2018-05-01
4346,X5,154036.0,230.0,2014-07-01,diesel,black,suv,True,True,True,True,False,True,True,True,38400.0,2018-05-01
4347,X3,96062.0,135.0,2011-06-01,diesel,blue,suv,True,True,True,False,False,False,True,True,17400.0,2018-05-01
4348,X1,43657.0,135.0,2013-05-01,diesel,grey,suv,False,False,False,False,False,False,False,False,13400.0,2018-07-01
4349,X6,128629.0,225.0,2014-05-01,diesel,white,suv,True,True,True,True,False,True,True,True,36100.0,2018-05-01
4350,X5,29556.0,190.0,2014-04-01,diesel,grey,suv,False,True,True,True,True,False,True,True,35800.0,2018-09-01
4351,X1,175799.0,120.0,2013-01-01,diesel,white,suv,True,True,False,False,False,False,True,False,12500.0,2018-05-01
4352,X3,145047.0,230.0,2012-08-01,diesel,blue,suv,True,True,True,True,True,True,True,True,22100.0,2018-05-01
4353,X5 M50,153695.0,280.0,2014-06-01,diesel,white,suv,True,True,False,True,False,True,True,True,48800.0,2018-05-01
4354,X3,99278.0,100.0,2013-06-01,diesel,brown,suv,True,True,False,False,True,False,True,True,16500.0,2018-05-01
4355,X1,168996.0,100.0,2010-11-01,diesel,brown,suv,False,False,False,False,False,False,True,True,5800.0,2018-05-01
4356,X3,79685.0,190.0,2014-02-01,diesel,black,suv,False,False,False,False,False,False,False,True,100.0,2018-05-01
4357,X3,75616.0,110.0,2015-05-01,diesel,black,suv,True,True,False,False,False,False,True,True,21400.0,2018-05-01
4358,X5,55366.0,190.0,2015-08-01,diesel,grey,suv,True,True,False,True,True,False,True,True,34200.0,2018-05-01
4359,X1,194345.0,105.0,2014-11-01,diesel,black,suv,True,False,False,True,False,False,True,True,12800.0,2018-05-01
4360,X5,216727.0,225.0,2010-10-01,diesel,brown,suv,True,True,True,True,True,False,True,True,20200.0,2018-05-01
4361,X1,88894.0,160.0,2013-07-01,diesel,brown,suv,True,True,False,True,False,False,True,True,17100.0,2018-06-01
4362,X5,78211.0,190.0,2014-10-01,diesel,black,suv,True,True,True,True,True,False,True,True,37400.0,2018-05-01
4363,X3,131694.0,140.0,2014-05-01,diesel,white,suv,False,True,False,True,False,False,True,True,21800.0,2018-05-01
4364,X3,151971.0,110.0,2014-07-01,diesel,black,suv,True,True,False,False,True,False,True,True,16200.0,2018-08-01
4365,X3,283612.0,110.0,2005-10-01,diesel,black,suv,True,False,False,True,False,False,True,False,5200.0,2018-06-01
4366,X4,136235.0,140.0,2014-12-01,diesel,red,suv,True,True,False,True,False,True,True,True,32100.0,2018-06-01
4367,X1,110778.0,150.0,2010-02-01,diesel,black,suv,True,True,False,True,True,True,False,True,13000.0,2018-09-01
4368,X3,163203.0,135.0,2011-08-01,diesel,brown,suv,True,True,False,True,False,False,True,False,14500.0,2018-06-01
4369,X3,192167.0,100.0,2013-10-01,diesel,silver,suv,True,True,True,False,False,False,True,False,13600.0,2018-06-01
4370,X6,134154.0,300.0,2011-04-01,hybrid_petrol,black,suv,True,True,False,True,True,False,True,True,22000.0,2018-06-01
4371,X1,80489.0,135.0,2014-11-01,diesel,grey,suv,True,True,False,False,False,False,False,True,16400.0,2018-06-01
4372,X5,612.0,183.0,2016-10-01,diesel,black,suv,True,True,False,False,False,False,True,True,49100.0,2018-06-01
4373,X5,350615.0,170.0,2001-05-01,petrol,black,suv,True,False,False,False,False,False,True,True,3500.0,2018-06-01
4374,X3,176076.0,190.0,2014-03-01,diesel,white,suv,True,True,False,True,True,True,True,True,25500.0,2018-08-01
4375,X3,163674.0,120.0,2012-06-01,diesel,silver,suv,True,True,False,True,True,False,True,True,17300.0,2018-06-01
4376,X6,125660.0,180.0,2011-12-01,diesel,white,suv,True,True,True,True,True,False,True,True,26100.0,2018-06-01
4377,X3,113722.0,120.0,2012-11-01,diesel,silver,suv,True,True,False,True,True,False,True,True,20600.0,2018-06-01
4378,X3,72592.0,135.0,2014-02-01,diesel,black,suv,False,False,False,False,False,False,False,True,24200.0,2018-06-01
4379,X3,12541.0,120.0,2013-07-01,diesel,brown,suv,True,True,True,True,False,False,True,True,18600.0,2018-06-01
4380,X5,152688.0,230.0,2014-05-01,diesel,black,suv,True,True,False,True,False,False,True,True,41100.0,2018-06-01
